sequence,label
10 388 188 189 6 312 11 100 2296 85 179 43 9 9 155 9109 55 1364 1038 2 386 555 11 14 4 1157 3273 3 5733 20 2 536 5 1 155 1580 11 20 8 428 789 261 341 2 115 41 39 2 2800 1859,1
11 1 676 45 51 71 4 1 5 1 37 30 340 2 676 1182 12 7 2369 2 20 7 40 38 224 5 6577 19 8 853 9 7 750 6 65 135 9 7 136 4 1249 7002 13 72 39 77 96 12 6476 189,1
132 3146 37 4 1235 3808 5679 1243 34 4887 5839 6758 6830 679 856 8 4 513 17 3687 100 4 1 16 4 516 5 1 1 290 4 1098 1 13 2305 2 1 5 4 805 6 269 770 138 8 2 2151 2715 1 3192,1
4817 68 1669 815 70 10 88 118 135 23 354 6 11 1892 19 44 317 4 1579 503 5 11 18 2886 2 1 11 18 14 38 3628 84 10 395 567 1051 52 10 212 9 10 103 30 4 208 65 30 84 8 4,0
10 57 22 355 11 18 54 153 9 7 1380 3477 3 7 665 17 332 48 7 177 4 167 5 6756 575 2 1 2153 3 169 631 11 239 5 1080 149 7252 70 560 19 8 4 332 20 211 2771 13 48 14 81,0
11 18 14 803 1844 108 6102 6 93 4 950 220 3 6 370 4 662 1217 66 30 387 830 6 82 93 4 950 220 3 126 370 4 50 66 1129 2 550 950 19 1 449 917 5 4523 643 1 679 4 50 2892,1
229 11 18 14 447 21 4 289 66 5 4 252 36 69 108 462 3 14 22 53 1 9 14 41 662 15 6 86 144 9 64 14 2 111 7 49 486 2 18 12 3683 6 1 13 3501 2071 927 2 274 110,1
2 89 60 10 212 9 10 188 336 5 9 19 10 280 3 10 670 305 21 9 14 43 4 1 1859 6253 35 2682 21 2 5564 5703 238 59 7 821 17 1 4 1965 61 354 289 8 2 20 9 3952 42 573,1
10 2309 6 117 263 2 85 538 831 7842 2361 120 14 8 132 22 32 96 1220 7842 24 85 35 32 26 4 3176 1427 12 68 27 253 1344 19 8 1 3 35 24 205 420 48 7 56 2767 197 1490 187 15 4885,0
781 9 876 29 1230 1 52 2 357 24 4767 37 63 1 2 1280 5 2 172 60 191 688 39 9084 1 3 1736 1 24 2571 8 2 1 3 2 7995 5 4826 1 1 1714 7 1 1 1 7930 5714 564 19 135,0
10 212 4 4212 5 1 31 2 1 5 134 1 15 10 69 549 43 9 8 4 351 5 5410 1 257 10 14 127 1341 17 2 5215 2 8705 5 312 4368 5273 8 4 5410 18 417 10 117 1 39 297 324 2009,1
587 10 88 64 103 12 1523 1237 818 45 84 66 414 79 35 2032 2332 35 41 1817 16 244 4733 13 17 463 776 2 130 5 2 18 9 259 7879 3 4644 980 2238 2100 6 262 2 846 185 3 1165 242 91 31,1
4408 272 3 9304 14 598 8 9577 3 876 578 1530 2507 9516 698 5103 3 9209 1 11 20 69 578 1530 3 2507 9516 8 63 337 4039 7121 100 2 4066 1885 352 1 598 911 2 166 329 11 14 7396 234 20 15 4,1
10 103 2594 7422 7 29 5 2 113 162 7411 92 94 189 10 424 2 98 2 18 1 16 32 2 102 747 2 426 18 9 14 512 3 4 5265 668 13 4 73 92 18 29 61 10 78 205 377 3 105 176,1
2 115 5 870 7039 7 53 1 43 4 1747 445 471 1 2 1741 757 8 144 122 2 166 98 35 757 8 2 1 321 133 1353 3555 2594 1209 4977 1 3 1 102 24 3466 3 4137 653 3 48 207 54 4 2085,0
781 245 11 18 7 4 226 21 2 4785 505 30 830 6 182 102 37 731 1150 3 262 95 80 94 16 97 3190 6337 7607 15 2 1 241 19 11 489 53 264 195 109 326 2 738 731 272 19 12 149 64 511,1
4 516 5 325 1780 1807 833 901 34 172 1753 19 33 634 2 1807 3 520 1932 625 9 193 35 1 4 201 357 1 852 529 5346 21 8682 25 2735 1 2527 7 4 1 1 18 8 2 1432 797 188 32 121 1049,0
10 69 85 1364 2969 11 18 22 15 9 14 34 4857 146 40 34 19 330 194 3 52 10 212 9 21 1977 35 67 32 9354 1860 33 2 111 1 1453 34 4622 429 5 50 148 3 658 3 2 66 397 229 52,0
365 1 13 10 68 368 135 4 167 5 83 707 11 812 5 4 365 5475 25 108 462 3 2888 95 566 951 19 195 106 72 419 1 10 212 11 151 1 152 103 9 14 560 373 2238 7244 7 2 3774 365 36,1
11 18 2713 15 4 1 1707 6 241 36 1177 35 68 186 924 3 1609 63 202 18 401 9 23 175 79 12 98 219 1187 189 6 370 23 52 23 4499 85 1475 8 121 115 26 3608 8614 3400 1 733 3 1820 6,0
53 50 20 116 304 5076 298 156 6869 36 480 4 1369 52 297 1177 28 45 2342 4 580 1047 7 12 2 484 3 1 254 2537 1 8 4 1337 19 50 236 75 506 132 258 6 1 2 1 13 4 7141 5648 1,1
11 710 7 447 21 2 1118 627 13 13 2162 14 4 646 1465 31 2 949 1125 98 145 8 1215 195 205 424 9 3 222 2617 6 26 9 8 55 1478 19 79 5 30 2099 3 81 79 5 2575 1166 9 57 27,1
1211 3 8769 112 1158 1 1115 755 43 4 4903 408 445 6216 1 1 1993 1593 5078 603 2184 445 1 22 62 3732 2 696 5 83 36 1 6 350 2 445 19 29 36 780 1058 42 3 42 445 101 229 59 894 6,1
55 1033 15 74 1165 8 2 1107 1342 2157 8 1 4207 100 2 18 532 44 35 152 1103 595 3 35 152 119 2 8104 23 99 26 199 11 14 2 1 5 4 1140 296 521 40 47 77 1 1734 8 2 1 5373,1
10 64 88 118 44 11 14 413 6 27 1158 1225 40 191 9 14 1375 6 131 2 225 49 64 2960 70 187 14 2 536 5 66 943 200 2 3851 13 2 1 1463 1 2486 573 8471 1 7 1473 16 90 17 2,0
257 11 20 7 655 1 79 9 14 92 31 4 60 52 83 41 152 714 43 389 9 7 34 525 5469 335 20 6 119 1 485 38 35 118 49 6 527 300 1 22 1157 9 14 1420 17 33 2 1 1123 153,1
1924 6 491 45 76 51 40 346 1531 8 2444 7612 8 2 501 151 19 9 7 4 289 296 352 4 20 61 7 72 51 71 41 4 8076 1 13 10 5888 431 2 269 770 78 198 51 83 2 585 6 815 43,1
1 2209 298 2 640 1 603 6626 9 7 6 27 8 2 1141 31 2 342 60 3 504 62 1172 6 27 8 11 20 7 6 5226 4 283 6 2546 46 2618 6826 699 2209 181 6 70 6 27 8 42 5427 40 1001,0
905 1905 3363 7 1390 6 162 808 33 25 1801 793 1 6 552 122 154 28 1 1467 25 1801 45 1420 367 1 7110 5561 1 1 1 3 1 9082 1 6 1 90 3 6207 12 28 123 22 749 4739 5 1 29 136,0
1335 2 1 238 2823 11 7 29 5 4256 790 1293 23 26 2811 5 456 5 11 1293 1027 17 9 6 27 598 21 269 601 88 27 38 1 198 171 4 1030 103 5 2 1784 3 576 23 68 692 6 4 1 1069,1
2 465 102 8 11 18 749 80 108 8702 1297 3 359 569 6800 13 1 1 1 298 4 5664 9906 221 36 204 3451 17 4 835 28 114 22 3300 52 28 489 6 75 1 1 33 25 440 1008 1510 2 854 204 46,1
10 117 1720 1 77 163 54 1 508 39 1 19 1 14 101 72 54 17 70 55 2240 3438 7 12 30 9888 8273 5 1 1 1048 141 56 1 19 128 2745 133 41 1983 21 3 21 3 21 62 6 1 2292 165,0
2 453 3410 70 15 327 1439 1 3563 2 1 396 14 653 2 8718 1 12 32 102 533 1 1164 92 70 103 35 67 9052 10 103 2 173 2229 9 17 70 0 0 0 0 0 0 0 0 0 0 0 0 0,0
10 57 41 39 32 5 2 456 5 11 659 6 118 12 1532 1 7 55 1801 3 10 222 38 5312 2617 5 90 11 2494 12 8 592 21 1 7 4 85 161 31 2 1219 5 1334 8 2 501 151 3 55 1801,1
10 68 131 157 51 43 11 18 71 134 11 1621 44 23 64 707 638 3 184 6 82 47 4473 3934 6 121 1145 105 11 18 30 2 113 3352 8 2 190 17 634 242 2847 52 10 624 147 11 20 10 14 322,0
19 385 23 26 6 26 2371 58 8 2 169 6 345 1088 11 18 44 23 117 2 411 169 11 7 400 4 208 65 81 29 5 2 113 9996 120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1
141 2029 12 48 24 47 456 36 232 39 11 18 141 2029 12 2 306 5 3278 17 553 232 978 209 6 47 6 70 187 30 64 6286 13 2 18 7 313 348 52 9 123 75 4 112 226 209 9 204 359 211,0
297 10 118 1278 11 18 19 10 222 1535 12 10 88 10 1616 11 20 38 72 12 10 69 6 473 9 125 1 79 5 2 1 98 101 72 60 7 974 21 1 3 886 1 2 220 5 2 4914 110 107 9235,0
1 11 18 624 46 8 34 209 1361 19 938 2097 2 1 37 1375 6 737 2 1375 524 581 632 31 2 435 116 2 627 133 24 38 1790 12 30 264 6 370 41 49 7 164 21 17 2 89 1944 224 40 38,0
29 5 2 113 20 10 120 1 13 2 236 5 2635 1 7 819 28 64 2067 25 170 3 11 7 375 235 136 4 50 301 12 23 175 103 5 241 324 6 182 25 170 13 13 3 186 1 1 3 4980 1,1
10 5510 8 41 6 970 21 86 4867 359 11 18 7 1328 107 4 2581 5 3522 2149 40 934 1117 29 40 97 77 239 5 3740 66 11 7 2 239 5 18 12 160 23 1088 312 4 18 12 68 182 2 166 1092,0
1 118 9 7 1128 6 374 32 1306 5 4 272 8 4 18 19 11 18 45 1116 780 263 197 97 283 3465 104 1253 26 92 2 66 4575 4 168 2645 8 2 18 831 1 64 881 1 154 28 1406 8 2 272,0
11 7 2 2125 1 119 8 61 1918 2933 7 31 25 53 113 41 799 2 1 2346 3 2 7913 7000 11 7 2 144 1918 2933 25 1 5 454 3346 4302 28 7 909 517 1903 3 77 2710 24 1778 10 103 30 81,1
44 23 24 4 328 5 2466 12 45 372 493 373 111 3 4742 100 4742 11 29 7 17 3249 13 48 7 237 101 72 6 1052 17 2 1013 135 11 18 1621 8 4 1337 4380 83 16 4 2748 5454 5 1229 6 162,0
21 104 2142 30 53 50 8 192 1038 12 11 14 4 1723 673 2601 33 4 89 60 1 16 4 2228 1 180 30 4 1871 3623 10 88 118 86 72 9 2077 2 829 5 14 1 43 8 6241 19 23 109 118 86,1
417 10 222 4 752 5 2746 36 1151 2974 3 216 3 11 1037 2 905 2365 3099 392 4 6006 236 31 2 435 3 130 5 11 20 16 2 1 8 2 443 349 611 2 1 611 12 59 4799 8 2 754 5 2,1
1092 2439 1 318 6 27 4 1832 5 5482 3 3539 2 1 1859 1 33 1 4 1 5 1 2 89 1534 5372 1 37 128 2160 26 2377 1799 3 208 211 6 1239 16 2 6059 1 921 5 743 143 1 13 73 10,0
37 173 1 1 1 5 3454 10 103 10 212 4 226 5 11 8 55 1898 5667 824 3 10 1 2 935 542 38 10 748 9 450 2 641 33 2 1333 661 619 544 793 1 336 1 1653 1 3 4502 1 1 517,0
10 117 3315 3 26 106 178 72 32 5 2 702 19 11 29 4111 3471 15 2 246 5 2 167 4 1 2059 1079 5062 2711 5 3590 3844 12 6749 186 2 60 5 2 800 308 3 5 2 111 1890 5 34 1 1,0
48 26 76 104 94 21 582 2 296 1042 3 11 7 29 5 1730 13 89 5 32 21 2 1739 505 48 7 4 167 342 2 3234 7 84 10 69 1047 1596 2 3728 138 3 48 3 2 379 9581 99 26 76 3432,0
478 104 1 36 924 782 17 878 1 469 386 16 22 50 874 324 11 18 232 344 51 386 64 207 170 5 9 193 683 3 697 5 307 281 57 26 666 9 80 156 9403 1 18 49 74 26 138 7 4 1639,1
2 741 2439 64 207 984 15 4 9736 436 11 20 15 2 215 1542 4 53 706 2930 15 626 2535 1 2 5660 881 4 804 8 6828 3 265 6 42 4202 28 81 265 6 2 4202 5 4 559 1365 36 14 5342 5,1
52 25 3673 437 3312 1 3790 7 3049 33 42 1 1 1 1 578 3 488 80 4 1 775 243 1527 2563 6142 1 930 1755 2997 2844 6 374 3268 172 1522 37 2339 42 1 13 257 2 741 115 2439 1 58 1075 5,1
8 11 18 903 1 1 1 4 6250 903 1 13 3 107 4474 2 364 5 2 230 7 1326 22 9210 13 1 7 4 158 221 61 3139 11 20 37 6138 1 2 1416 145 5 2 1 19 2 77 608 67 178 84,0
3894 70 17 8138 2 594 19 47 96 24 50 3 47 96 24 84 5 256 48 24 9146 747 143 108 3434 8702 96 136 15 2 3562 1794 1813 1653 3 340 1577 8793 1 80 2 50 2438 31 2 77 130 5 2 7697,0
11 327 969 5 2 352 515 3456 73 91 1 792 16 5062 3 1079 307 281 17 463 8 2 210 29 5 2 87 2733 382 3688 52 1 3 1 24 3133 505 33 505 8 3803 9302 2468 8 2327 6 2 5260 971 63,0
1 1077 2 6602 5 108 391 3 108 9672 8 4 2450 1 16 2 631 1168 3519 21 2 2833 1 9 185 2 6215 17 2 2181 16 1 1 6 2 399 5 63 494 1720 1413 1 5 340 2176 7 1634 3 25 1033,0
11 20 561 209 446 326 2 272 4 611 5 151 589 3 9 6333 70 12 2 809 1542 2 115 6075 178 1 13 624 147 9 3 206 37 2 8219 9 1228 6 421 58 6 1364 8 192 10 152 1263 147 2 213,0
1056 6 11 1 7 4 2150 1 13 1056 6 11 5084 1 7 1 13 1056 6 11 2 18 1559 6282 7 4 9791 1 13 195 41 1971 5 2 1 2231 195 120 606 3 11 29 5307 95 32 19 174 22 597 30,1
2750 1283 3 2246 5870 82 2 6248 190 2617 2 933 1053 16 2 1 69 6 27 1756 15 2664 1 7 4 2792 8 3 5 6170 13 48 24 4 168 2516 15 3003 15 74 24 635 10 1303 827 2 50 254 6 27,1
11 18 14 92 8 1 10 103 1 4192 7 1 83 36 285 2 1 1418 67 442 1370 63 1 7 1179 10 188 51 80 2 2040 83 2 3086 122 3 86 3298 35 67 258 6 2329 4952 37 2 440 3144 36 116,1
1673 6658 1 36 278 4359 4 724 1 1183 16 1 848 136 15 1 185 2 1716 3 2 210 1 4616 322 1 46 138 22 62 7 25 453 2756 28 81 1 3257 3667 1 411 663 2 1917 24 2513 2380 1776 298 4,0
4 1 13 1300 9 7 838 22 17 1 13 2 379 163 111 910 3 263 324 7 967 210 940 8 165 98 3 53 273 37 2 1194 74 24 1016 318 6 1 13 1429 8959 2094 4 833 802 3 1597 8794 1 15,1
556 260 55 497 52 326 177 4 718 5 77 759 3 782 15 44 9 67 4 1453 18 5 47 1 1 13 2 18 7 85 158 918 2358 1098 153 16 4626 614 3 32 2 98 6346 6 2 2110 424 165 694 226,1
982 26 223 9 176 512 2 98 1 3 1 24 768 145 6 122 248 176 6 370 171 86 35 354 6 871 3 343 1 52 28 859 95 10 117 11 20 3 105 9 127 3 127 176 9 259 86 1 1513 16,1
10 69 2 1388 6 65 11 234 2157 31 4 669 20 1383 6180 1617 2 20 3 114 34 537 201 1 1 13 11 7 4 2263 223 659 6180 1920 5875 12 28 123 22 1129 25 96 6 27 289 659 229 2294 500 1,1
1426 49 68 10 131 43 11 20 30 4 2272 404 5 642 141 725 12 9 188 1380 15 330 15 9 114 652 342 16 11 20 1910 4 124 860 652 22 342 16 11 704 13 2 66 397 7 41 642 3 1558 1910,0
2 4773 570 596 7 29 340 174 4 864 64 141 164 6 1 878 17 4 1655 412 5772 6 198 11 20 54 4 694 340 7 711 98 101 72 222 10 2 62 29 36 1692 2 1 1 127 1 415 31 2 1581,0
141 22 245 195 120 106 4 20 15 84 15 11 373 111 32 127 2 277 115 372 307 281 48 24 47 38 84 30 50 382 8 138 19 22 64 194 6 3641 616 2 252 36 298 1 276 4434 48 24 47 994,0
44 797 120 106 34 3835 1359 48 207 72 283 6 65 11 29 2539 387 207 29 5 1359 5179 1 3 30 137 12 11 20 7 623 1800 8 48 64 207 72 12 68 293 43 8122 38 535 93 11 1561 2 20 14,0
452 30 2 18 10 199 10 4173 101 201 6 182 46 2 846 10 175 260 10 280 2 213 150 10 470 10 14 1 1 12 9 14 164 6 75 124 2198 3931 733 1155 111 3 442 6814 689 39 1 1522 2422 856,0
452 55 84 4044 419 1 214 3 2 246 599 9095 2 169 24 145 16 4471 8 1 34 1 1 1 33 3271 903 9796 21 2 349 505 3 1 173 1316 5505 17 383 1 1 1 910 7868 15 4 239 5 795 6,0
39 104 83 21 11 2076 10 212 11 18 62 278 52 9 14 89 1 8 736 133 1 8 55 1709 3 34 423 528 5 1 7 86 10 377 107 3461 33 9 10 57 27 4541 6 65 9 176 44 9 14 120,1
10 280 5 11 18 4792 3 23 196 370 70 12 10 344 6 65 2 213 18 6 368 9 19 1922 10 88 103 5635 13 49 2 529 7 2 66 8 11 18 10 212 4 167 5 83 615 189 8 4 3527 1252,0
10 88 118 2 412 40 700 1636 1571 214 19 10 82 118 4 1560 420 18 52 10 65 2180 13 2916 2566 1 7 1022 363 8 30 1132 30 247 17 890 17 117 3 7 4 85 3652 5 2916 2566 3 1 13 1313,1
49 68 10 131 43 11 20 77 71 88 65 9 10 4173 3 4173 3 4173 17 1 40 231 6 557 3 9 41 152 211 105 2589 15 108 83 1165 189 132 956 2 1908 17 87 6213 275 60 8 4 694 18 49,0
2 1192 7 50 2 1284 24 50 19 2 785 7 84 2 933 133 24 627 40 2090 31 2 342 217 3 2 3669 24 593 3 2059 11 1 2033 2 426 119 9 7 4 53 2059 119 6 105 10 260 12 51 133,0
241 36 4873 11 18 741 4 45 4 53 7211 633 5 94 241 36 1380 11 404 5 5747 40 1937 10 26 390 56 1127 17 63 1274 8 94 3 762 35 26 120 106 4 50 29 10 222 205 58 17 711 97 18,0
684 3 5175 11 20 45 56 1 13 30 81 188 4131 396 2603 102 3 4 5354 40 240 2848 66 9 41 1 37 84 6 419 8 4 3003 774 6 1 47 239 5 1295 37 34 1 3 1 1 13 3 2 1,0
7876 3 1 261 8 724 5 30 240 6531 5777 19 1 3 1 8599 11 1 610 1620 18 3399 2 7884 7332 1307 5 1 1 15 4 183 252 1 3534 33 698 2 1 1300 3484 17 47 1484 614 281 7318 2 1 1,0
11 7 2 20 8 1 754 834 12 87 1333 6916 938 15 4 2882 161 31 169 296 1952 1 17 49 30 267 10 253 9 51 1315 3 847 71 25 51 5499 96 39 1 385 79 28 259 51 1295 5484 138 71 1734,1
1236 1703 196 26 69 2 1055 6 27 54 4 2321 4128 3 51 722 755 69 2 274 110 2611 2350 1 4379 22 76 38 359 52 59 7 2 1369 5 156 1296 21 2 2021 5 162 808 731 272 1777 2350 1053 6 4,0
567 70 44 23 264 11 29 154 47 1 63 3110 3 4 351 391 24 2285 747 4 3547 8 2 1403 52 34 4775 484 1058 95 125 29 33 29 864 21 70 100 10 442 1064 125 1233 8751 100 2 3415 1 1408 9,0
10 222 4 837 1 31 55 330 394 8 55 1782 190 4612 824 4 544 8 55 824 69 11 408 3 4534 74 105 38 74 114 10 222 5025 9399 12 74 405 6 2 1645 107 12 55 365 496 17 1 54 153 10,0
11 18 7 54 4 193 1639 185 784 2 761 2461 1 46 33 3128 2 353 67 498 54 1 1 36 205 966 6 3950 271 322 1 15 2 1085 2 715 7 22 847 361 3 8 2558 258 264 2 640 823 88 1820,0
6337 7607 412 15 4 1 36 265 6 162 808 52 4 1489 12 1 2 1 7 253 33 34 1 5 256 2 2572 7 62 4 351 1961 509 6337 3 207 506 38 703 15 28 1 37 610 6 610 39 2828 197 2,0
195 106 47 84 179 8 55 60 4 336 357 6398 258 6 75 46 5 9814 330 7163 4 415 21 1 200 108 1706 4 3326 1 7995 21 4 3816 1797 376 3252 582 39 1 13 19 109 8 55 122 26 10 106 231,0
4 375 20 33 3290 3 1 603 163 10 146 184 6 4168 51 2 20 7 43 49 74 1 15 144 3 49 7 144 3 86 2 108 68 27 38 830 6 7651 37 29 156 1246 314 3 973 257 599 7945 149 292,1
162 329 3 141 147 1 134 176 131 49 23 39 10 159 1851 7747 94 1139 39 104 759 50 513 842 10 560 427 25 1 5 2 1573 31 2 3109 597 86 201 9 57 27 3593 17 1 226 39 1 1171 8 2,0
1534 6 6033 7 4 144 1 4 796 328 17 780 3256 151 10 62 89 212 2 20 4 168 467 589 3 3842 9 729 2 399 796 96 5 32 60 2 1 1251 2 4615 5 3346 4943 3 2 2028 4515 1138 3 1644,1
10 105 238 1 1377 2702 1 21 1 165 1355 316 238 4612 7 33 237 2 246 84 1737 84 842 3 2 246 111 5 97 1 419 71 2 1454 3 12 7 597 6517 13 10 159 9 53 4199 12 32 128 259 21,0
1400 1 510 11 1 112 7257 755 411 8 25 622 9 298 21 243 178 7287 2793 16 47 1251 133 5 543 3 389 478 1 10 388 188 189 6 312 2 2224 315 21 4 1957 37 2 669 408 1141 7049 1704 1 4013,1
33 2 1570 5 363 11 18 14 740 3 1906 15 363 94 24 3 1584 561 39 4 18 23 57 75 46 5 4 1 349 1176 747 363 174 116 231 2353 546 6 251 363 1570 667 11 14 2 246 18 10 26 120,0
10 64 495 2 89 20 3 52 9 666 58 176 197 520 40 3151 10 523 4 238 5 325 6 65 9 10 14 2932 12 10 69 1 38 72 43 9 6 1730 13 982 1 2 210 20 41 39 2 376 610 1,0
10 222 22 177 245 49 6 1 43 11 18 9 7 400 22 2 246 8 2 215 219 126 2162 2 416 7 41 53 273 3 9 2636 21 77 764 71 30 5496 114 9 489 6 1208 135 517 4178 5537 46 21 2162,0
11 7 4 1276 18 1220 3743 482 1011 1 8 11 809 74 867 2 1086 5 1 21 34 3360 8823 1357 189 2 190 257 48 24 1 575 34 9068 5800 32 8 32 30 4 85 238 20 0 0 0 0 0 0 0,1
10 117 2887 1 29 5 55 4027 482 1 11 7 4 18 12 59 140 26 1420 4 201 60 589 6 27 1 10 885 12 30 206 151 1 55 357 4450 68 492 124 71 128 83 114 1 22 54 267 2 8283 1,0
9 140 89 27 293 12 10 26 326 2 7672 3 1584 55 3448 7 447 21 2 1 13 11 2259 2890 672 70 79 9 4041 2 216 3 330 490 218 5 2 7672 3 1 49 9 309 509 14 1507 4 1 5 49,0
219 47 53 1020 1171 8 11 20 61 7 186 4 1854 5 3 4 3275 6 148 187 100 4 132 9 41 181 34 3503 8 416 9407 85 1691 136 15 1 5541 2 170 5 1 3 53 50 111 33 32 555 3 10,1
10 212 12 18 168 467 589 11 18 7 38 85 12 9 160 70 227 12 44 23 184 137 64 84 12 23 26 205 9511 43 9 23 68 26 9 11 259 4 193 645 211 289 1 2847 3 3431 4819 3 2099 19,1
10 1015 4 875 252 151 589 67 126 5263 13 187 8 2 169 9 57 109 26 76 15 1 13 122 8 2 1389 69 76 1 17 218 461 3 216 17 151 33 11 220 1 6 321 2 1810 1447 486 9 162 1598,1
2 3308 5164 515 15 4 183 1592 1 7412 2881 7 1014 33 25 6427 437 7138 3976 147 4 254 4034 3059 3361 142 25 1 627 6 1944 151 305 1592 1 8606 4568 7 146 4 6732 2346 36 2469 6 26 1866 4 98 6,0
10 377 11 20 1 37 312 9 8 2 1686 10 979 253 4 928 21 1765 9 1613 58 6 55 1709 5 9 132 504 22 4 193 386 20 2 111 7 177 3314 2 1302 9368 1284 24 53 73 223 10 62 645 2,1
781 10 222 4 328 5 2 1902 215 3 297 532 21 138 12 11 7 2 246 19 30 22 1 23 106 7533 1167 6101 12 14 2 246 5 32 146 11 18 7 178 519 3 9 3677 6 2 3341 66 3 30 619,1
11 20 7 15 50 15 9 7 830 6 159 2 96 657 3 786 3 173 7 2535 1 4 134 16 34 4529 28 2094 4 1197 3579 41 6 26 2 5048 6 2530 2 1 5 3055 3645 2 148 2 4394 2 4828 36,1
8 248 156 409 5 5060 5009 11 20 7 1855 8 4 18 269 286 471 367 36 2032 3715 19 54 8 30 210 1023 9 181 6 2278 8342 1 8 34 218 228 155 300 87 5 2 18 1 298 2 761 7523 3 1,0
1565 2018 7 29 5 143 96 12 23 184 6 39 19 64 140 27 4 167 124 71 9 155 7 1464 15 4 795 6 1 1321 17 3657 546 3 577 1 9 392 2 1346 12 32 555 62 92 9 132 35 67 1027,0
1 1 7 29 5 2 2235 12 26 1473 8 55 415 127 2 151 3 388 801 6 161 80 9 15 14 3375 725 3 14 81 725 21 2 83 555 16 2 349 44 10 377 4935 74 69 6 105 9 21 4 1,1
11 7 4 884 404 5 642 9 7 34 2121 6 2 1179 272 33 1257 7340 35 26 1 2 66 3 102 2 111 7 841 6 84 2 62 110 223 203 3 247 73 7 3996 1 247 33 998 1385 478 28 1406 178,0
447 21 2 272 751 1827 33 4157 2320 11 7 8 55 5011 677 29 5 2 113 1240 5 914 191 6 211 46 5 2 3835 2 281 223 33 1 126 1002 58 33 1603 1570 2 148 24 632 673 3 107 673 292 6,1
10 280 11 15 170 5 55 256 31 1 3690 3 9 1 70 86 11 123 22 26 4 1 8 2 2151 73 155 9 149 79 11 20 7 263 4 363 20 207 210 1444 2472 3 2015 9 181 12 635 4985 64 474,1
10 69 76 7089 6 159 12 6309 14 771 11 15 10 117 2 315 16 8409 3401 1233 1 1927 1 20 69 4 9703 2537 1 4 375 236 33 1257 2384 19 381 111 92 2 20 51 5 4 3709 91 2 375 7117 12,0
3114 112 179 64 1 397 37 77 989 1 125 32 5 2 1273 8 2 18 88 568 1860 5814 31 23 3 9582 121 2178 957 16 63 3332 1 491 23 16 361 4 1 40 1 3 1767 23 100 1 35 175 1 87,1
100 25 8576 365 1406 8 4 1 1702 183 836 1 15 1233 3828 7 309 6 1820 25 2038 9249 2005 3086 16 62 1 1 1 4431 2086 15 1 6 343 217 24 264 38 454 1 271 6 163 17 454 2086 3035 1 636,0
3032 800 17 241 36 3631 243 1527 15 9 196 343 6 410 4 112 51 1 40 54 3003 21 4 882 845 10 2107 634 4 256 47 151 589 43 107 6950 17 243 49 6 82 49 22 6 82 2 256 1 1398 21,1
141 22 64 245 86 6 54 873 6 1672 86 84 11 18 7 10 39 84 96 15 35 24 387 2 87 420 10 117 84 307 281 84 111 84 214 3 2756 453 16 2 1490 5 2 214 61 14 124 71 10 69,0
6700 1 1 1 8 2 1145 7 29 5 2 1 191 94 120 1 7 4 167 5 565 3 1 4341 1 1 3 1790 1 20 7 81 209 15 1368 1854 5 1 2 614 3 543 7 2 1489 1468 8 1 5 2,1
2 4913 818 7 4 1251 216 43 108 1 36 7398 1 17 4 243 307 450 2 192 12 35 9189 244 4733 13 2 731 1182 5 108 3157 31 163 760 3250 3 2389 3741 24 4240 47 5 2 113 133 24 52 2 3909,1
186 55 444 3 10 199 11 18 14 73 223 74 827 4 724 5662 216 19 188 4 378 2738 218 18 16 731 1 74 186 199 12 11 18 196 26 22 223 38 73 31 2 949 1125 15 2 5952 465 171 6 260,1
10 666 127 6 11 20 8 2 754 5 2 316 3 53 780 9333 203 2379 9 9 14 62 79 48 14 157 324 21 12 10 801 6 105 9 8 2 130 10 199 9 14 5580 13 34 209 756 50 102 4 1020,1
141 1535 10 62 2553 6 105 2 89 537 5 11 18 15 9 64 451 6 70 6 27 2841 1 3 4 429 5 658 5981 3917 298 4 1 907 19 42 111 2069 24 22 248 1 1464 6 198 2 170 97 144 2032,0
1144 37 2 1 133 12 1 2 7877 4561 261 16 297 1067 6 1 2274 5 6113 1743 10 222 725 86 73 11 9517 3709 1688 58 151 305 19 840 9 123 1190 6 2 1 2503 5 30 1 115 3 2 2631 9059 5,1
10 427 2 89 2 4695 9 64 1 70 46 3 9 69 137 6 9 12 92 70 184 6 65 9 1482 12 137 14 964 37 11 795 48 14 56 3779 157 162 40 210 157 12 64 3677 6 121 339 30 83 1649,0
41 4 845 6 705 6 2 741 970 1124 5 4 319 2534 149 26 2 1731 852 1366 45 76 3015 125 33 2 1086 174 8 1 703 1469 15 2 108 96 24 38 706 19 319 2534 7 5370 2 1738 5 2 108 1173,1
11 7 29 5 2 246 96 120 10 39 872 94 19 11 7 313 373 116 24 2 1075 8 2 20 12 24 21 2 949 10 103 51 284 14 974 21 2 269 949 1 71 21 2 426 20 13 13 135 57 4,0
10 64 82 22 118 49 83 26 436 11 20 19 30 400 29 5 55 8124 30 22 5281 30 22 1 33 30 1506 9 1414 27 2726 30 41 553 97 596 553 56 511 2 2207 3 30 64 3506 13 1233 1533 298 1463,1
