sequence,label
347 690 64 725 70 8 1812 6 77 94 12 67 439 2418 1 330 394 11 29 7 2 113 347 690 123,1
11 20 876 108 5 55 482 2362 9063 245 2 281 24 1345 2 66 1469 19 41 147 9095 8 25 4299 7043,0
9 64 2801 70 6 65 12 287 57 182 38 72 60 6 1 136 4 84 18 2 435 5 2 20 69,0
10 212 11 18 4383 316 3 9 14 29 5 2 113 92 17 243 96 195 106 9 14 53 73 510 3,1
4 659 1673 5360 1428 5615 6888 5430 3225 33 2 1808 5 34 2014 2572 471 2 1 13 37 2 276 5 9,1
10 101 424 11 215 52 10 14 4 544 8 10 14 3 55 238 205 280 11 119 55 482 110 14 2,1
1012 1144 104 5 2 1 759 12 26 504 211 37 325 2401 4573 12 9299 11 3 104 77 469 386 1 3558,0
11 17 70 14 4 375 2768 6 2 1890 3 907 5 4300 4330 59 7 22 62 1576 19 602 8 11 20,1
11 18 14 178 84 914 7 605 55 482 1241 38 10 105 32 2 210 94 12 285 21 9 10 64 88,0
1 3585 833 1236 1586 1 1 2592 1 1 13 1 2438 94 12 67 2707 3 51 3393 71 3222 21 4 1,0
5784 1 298 4 821 2354 301 36 45 7492 6 1633 25 339 3 288 5 2095 100 151 5 380 4 2004 1867,1
10 1025 1985 16 47 5 2 77 1333 5 11 20 10 253 9 916 682 31 113 3 2331 5060 1 3 1,0
270 44 797 109 326 97 595 4825 40 62 120 280 2 363 315 5 97 272 23 232 159 3745 8 11 373,0
3918 1402 2 407 397 1 58 2284 5 3599 3 12 7 64 652 31 2 518 5 11 1 1925 20 1312 3599,1
500 317 58 538 31 316 6951 142 2 6638 1089 46 5 121 339 3 1568 47 724 3 1 752 216 12 149,1
10 88 260 9 1 7723 5 1 5732 11 119 15 713 146 86 2 529 7 2 641 4 739 220 2592 9,1
7414 1 1377 13 13 1 7 29 5 55 108 482 5876 1 40 214 3020 6 27 51 1766 1 7 2 77,1
157 9279 412 156 920 865 37 2 173 5 2 18 5711 11 60 189 48 24 108 274 102 36 159 531 3,1
2 20 1170 58 313 123 22 163 65 9 44 23 24 31 32 889 8 1 4667 40 304 1 40 241 8,0
10 208 946 12 11 7 29 5 2 168 3649 6874 96 12 10 155 212 8 2 773 87 26 146 76 106,1
2687 2202 45 433 25 1184 6 924 396 40 102 12 24 665 1 37 244 77 11 7 2 409 16 1 3,0
2 2421 7 4 1229 80 2 339 5 4 1474 484 3 10 384 11 1114 2 20 7 43 2 1229 43 2,1
2 150 45 6 27 29 5 2 32 60 85 94 5 256 9 14 1598 2504 307 281 31 2 60 5 30,1
11 7 29 5 2 168 1354 10 68 105 176 3 176 3 126 448 46 1438 8 77 1288 10 26 326 4736,1
50 96 556 3863 27 447 21 4 299 4145 3 4 2517 399 725 6 65 9 45 1199 108 2174 525 3797 10,0
11 60 2 657 37 2 89 20 45 410 376 3 11 60 1035 5381 3 2337 1 436 1449 2183 1281 3 4,0
11 207 2 113 9088 120 92 19 33 2 1120 1570 5 921 767 9465 94 632 771 21 2 914 1241 11 7,1
10 2017 58 16 1 2 5517 5 116 24 1 707 1 117 1 3 227 30 22 588 16 46 2 213 1231,0
10 26 22 2630 46 49 2 2120 407 45 6 82 16 2 18 11 7 156 6944 5 1683 41 39 2 333,0
10 26 326 244 3 165 29 5 1 1 9731 1 1150 7967 11 29 10 26 106 1 94 2 29 16 1148,0
1301 44 23 26 4 112 127 34 537 6 491 3 159 2754 6 27 101 1138 446 1382 9 44 1 23 557,0
52 10 89 212 2 6424 9410 234 4614 55 89 2026 14 512 187 21 753 5156 10 14 2115 16 72 51 71,1
587 11 18 38 237 45 76 1 33 1333 3 1 3576 257 380 4833 1 23 99 1382 12 1333 24 387 83,1
29 5 2 246 94 195 106 11 329 263 43 2 20 3848 2298 17 4 18 286 8 2 169 1313 2352 39,0
1 3063 1 7 5732 21 5 2 246 96 5 2 329 33 1 30 264 6 260 2 821 1 26 1082 11,0
11 18 14 22 92 33 36 456 87 5 2 85 382 12 456 78 161 959 6 8 2 7522 2750 1 24,0
10 212 11 18 4834 145 3 175 292 6 1323 9 185 123 241 118 116 10 68 75 4 1002 5 9 10,1
73 11 18 282 15 498 15 10 199 9 57 27 10 14 1009 6 198 9 29 340 10 2372 6 198 9,0
11 18 14 136 4 429 5 55 284 9 14 2030 15 73 15 1156 1112 10 57 109 355 11 18 6 241,0
1426 138 9 388 7 2 218 18 197 218 8 4 144 1723 956 88 699 2 602 1543 1 1543 33 4 168,0
10 212 11 8 2145 3 390 8489 9 1 3079 486 2 113 236 15 4 1449 1085 12 10 26 120 106 229,1
11 18 561 39 9 14 3185 6 770 17 47 283 400 22 4 73 92 18 38 1397 2 133 116 2 2126,0
2 115 6075 5 11 18 7 706 6 2 210 287 204 2952 2 2369 7 6246 16 1794 42 1 488 80 4,0
11 163 7 346 43 1275 1 110 1848 71 9 7 43 7281 8456 3 4183 2535 3 7281 3 1 3871 19 2,1
8 11 20 67 4669 6 7781 2 4897 80 4 1506 3 886 1 5 287 36 207 1594 6 371 16 49 14,0
44 10 99 131 9 14 124 71 1 10 31 225 434 55 284 14 22 442 1 13 91 10 212 1851 1,0
10 1 69 11 18 21 55 4555 17 4 132 8 4 5384 7328 1478 3 29 316 10 41 801 6 105 9,0
135 4 20 3339 16 4 1323 1908 39 4807 5899 57 184 6 7077 25 403 6 4 2059 1478 5 5533 39 11,0
99 2940 1 725 33 2 330 641 5 11 20 6 27 1 222 32 10 212 14 4 593 728 2112 18 16,0
44 23 26 168 1364 91 11 78 2712 17 224 55 422 7 12 1932 1 185 11 812 17 2 700 308 1,0
3 10 222 1535 12 10 556 787 135 9 64 7 4 1921 4131 3 4205 348 20 8 47 789 9 7 2876,0
11 7 2 89 5 128 96 6 757 17 1478 12 195 106 3 30 406 22 92 70 184 6 65 97 5,0
1437 5463 32 464 2820 2 1429 666 80 4 1 5 2759 3 1 5027 2 3338 5 1 12 14 3569 6984 8,1
48 140 27 4 2767 12 1626 177 665 12 94 39 5209 440 24 413 6 27 92 8 2 1106 5 2 445,0
10 424 11 18 37 435 6 1 222 4 5692 3 10 369 1334 75 8 2 98 5 55 47 5 2 179,1
11 18 7 29 5 55 32 60 2609 5900 2495 2858 6553 3 2086 1 1 4 180 22 6 719 1265 1 15,1
11 8 55 677 7 29 5 2 113 218 94 5 2 169 9 22 62 876 4 85 180 19 7 81 4247,1
52 74 714 363 1430 74 99 27 681 43 29 5 291 179 2 738 1430 2 1466 1988 3 11 20 61 14,1
3268 914 1241 86 26 23 76 86 14 121 1429 195 76 587 19 10 227 39 250 647 207 2 166 1611 3,0
2 66 31 2 8219 7 209 8675 8 2 538 837 1146 37 1195 2614 6 2 6187 754 2702 2 422 16 9,0
141 245 47 83 78 358 9 3 159 9 963 40 26 47 425 5 882 1761 16 2 102 3 66 19 37,0
587 73 10 470 9 14 267 55 60 1189 142 11 278 19 10 466 27 147 9 176 48 24 428 179 43,0
15 72 15 10 1616 2 18 12 11 215 1077 10 68 31 225 532 12 1 14 1139 2 1266 215 7 177,0
49 7 43 1 9750 12 75 2 1333 1 7656 4 299 339 282 58 6 72 8 55 677 1 5 2 1909,0
2 7569 7 385 2 87 1 215 23 99 838 120 184 6 105 30 1297 30 2472 30 158 3 9 2429 2,1
197 783 6177 3 5094 1320 11 99 703 26 76 4 2364 19 35 24 512 6177 7 31 25 113 3 17 456,1
105 4 730 5 2057 1 6854 8 5082 1620 185 63 60 154 35 68 139 8560 13 12 8 397 926 348 165,0
9 7 22 387 10 105 4 20 12 7 15 2061 15 11 29 10 3694 6 105 165 843 1339 12 11 14,0
141 22 245 483 49 2236 173 7918 801 6 20 578 1 663 2 1 205 2842 1482 141 22 54 245 44 1,1
44 23 39 5866 432 117 11 499 229 336 2 18 2764 189 2 887 349 5 2 1 13 2 20 45 4,1
11 20 666 58 21 669 243 138 8 1140 2614 979 3 10 199 12 446 3135 54 143 36 358 147 919 1404,0
10 64 455 6 39 11 18 4 20 16 989 462 366 46 5 4 1753 6 491 83 31 316 64 451 39,0
21 4713 3203 2 521 5 1 1 7 6608 200 1018 3 1559 52 2 1018 1 2 521 2 3144 2307 2 4258,1
70 3 55 844 334 6 816 11 165 60 74 188 94 3 250 766 57 75 38 1163 31 38 19 35 369,1
623 135 82 296 3 1 148 4302 6 27 1 344 6 1103 402 595 16 4 1197 1559 1185 10 222 4 134,0
1 1 2 1 20 33 1018 1673 1 1 6180 740 127 428 151 8 2 538 169 7 29 5 143 1287 3318,1
47 1203 15 44 23 554 118 86 3751 2780 13 55 1364 17 4293 134 67 330 4 53 50 2003 4 173 39,0
17 278 4 66 5 431 9166 127 2 1606 613 250 1952 401 1 4767 3732 29 80 4 662 1 3 4926 190,1
257 10 26 6 946 10 1394 51 147 11 18 71 2 234 168 1354 10 1 13 2 386 208 26 1 5,0
747 224 55 213 238 14 6199 17 7254 1 110 6 757 40 31 225 17 1275 1 110 6 551 42 31 224,0
31 55 669 408 2141 1141 35 26 4 307 277 17 108 485 3 4 221 30 4 201 615 993 64 2 7184,0
11 29 987 9271 6 2 751 2341 5 30 60 143 107 340 1577 3 340 2176 3 132 10 222 56 328 5,0
10 69 205 76 4 193 1 1 252 328 38 52 2 914 1241 2097 11 8080 69 6 65 8004 14 1 1,0
588 429 5 60 11 18 7 22 216 30 22 461 30 22 1 54 1571 216 31 225 66 9 140 27 47,0
10 212 11 18 4383 3 175 567 520 43 9 10 1674 6 1 701 1749 589 3 26 748 120 229 6 159,1
30 138 388 4 18 265 46 12 10 68 1112 131 7 419 71 2414 2 1977 221 3129 3386 248 141 1670 6,0
11 209 809 45 4 53 477 756 240 3209 102 3 4 53 5823 1017 9 81 1 4 115 2845 37 1 2,1
10 645 10 99 198 11 18 4 1655 40 54 2473 79 1016 174 49 9 986 10 1112 109 1165 46 5 4,0
1 1 1431 34 2477 122 3 25 66 7 539 240 73 8 1 1 32 296 74 867 1 1078 1229 37 183,1
1 7 4 375 18 3 1 1 7 310 38 7 1 1 36 7 605 310 8 87 5 42 608 323 16,1
10 64 114 22 105 11 119 15 387 52 10 14 4 541 19 2 89 418 10 377 120 312 7 2 418,1
1426 7 32 10 68 131 44 121 877 11 7 361 280 9 40 24 520 43 9 1650 70 105 572 13 10,0
10 576 36 14 1825 17 11 976 2 628 554 26 880 17 1 863 44 11 69 767 6 215 57 48 26,0
10 139 6 2 460 6 27 2467 48 7 390 157 420 43 11 20 37 435 6 130 48 7 56 1 37,0
48 26 76 237 101 168 2370 96 286 8 1 2614 3 2 514 12 26 24 4 1810 718 11 29 16 30,1
9 7 205 639 52 1 94 136 15 11 24 4042 33 2 2075 5 1 4757 7 4 1681 1415 3 2814 1999,1
787 317 4 7177 457 8 2 145 5 4 443 1 773 16 121 1033 86 84 57 4 18 26 6 27 8,0
154 10 873 369 70 370 23 86 85 11 4998 307 926 52 23 285 1 1217 10 1 688 627 31 2 166,1
1693 10 350 6 763 914 94 15 72 15 10 68 79 11 41 207 4 548 12 64 6688 6 70 724 1,1
10 89 212 11 29 2885 8 2 169 21 2302 243 10 103 10 14 39 430 312 4 1098 191 499 3004 21,1
33 9 14 1539 51 3 51 594 12 3770 20 2261 67 21 2 98 46 922 5 2 1 7 4 409 8,0
17 2 89 351 5 2512 10 199 2 1 14 4 550 1796 3 1138 119 2 2140 200 613 243 3 4 1355,0
10 212 11 18 21 243 538 29 316 151 589 19 9 14 4 1156 552 12 45 2553 16 70 6 11 5492,1
9612 673 20 37 4 875 663 43 4 53 3206 183 134 36 265 483 2 2328 5 4 1 1 3 1737 6,0
1 1 14 2 87 1105 4260 1193 5 2 538 837 1146 28 5658 2 2529 5 2 4260 6653 5 2 60 4040,1
44 23 199 1 258 6 491 303 33 1634 125 4 3066 8 2 117 5853 14 8402 850 2147 23 65 90 111,0
10 502 4 516 6 567 3111 2221 3 10 41 974 2 501 1749 2296 191 563 37 4682 36 3006 6 6413 17,0
165 278 8 4 132 2 2334 78 473 6 482 94 535 719 3347 3 31 225 4 351 83 78 1 10 1007,1
11 18 69 38 72 1055 6 27 602 248 728 19 1455 98 335 5 361 9 69 4 85 66 360 9 41,0
11 7 34 6957 1546 1534 31 3573 1 339 16 1 2 337 1888 1 3157 3 1 80 29 3898 18 12 26,0
10 88 105 72 1666 19 10 117 1666 412 3 10 117 1963 94 38 52 10 549 43 4 1 614 18 10,1
11 150 14 84 64 84 10 384 469 386 68 500 27 53 3923 19 22 11 2 66 14 38 1 2 2062,0
203 38 23 26 4 9875 3260 5 958 12 181 6 3000 64 64 1291 3 4 383 507 12 522 6 27 203,0
10 126 159 9 264 6 260 12 4 477 44 5201 663 33 2317 1 14 5389 80 11 2025 1 13 11 18,0
9 14 822 314 276 39 4 3079 294 234 843 1012 7 594 493 7 53 849 50 17 887 22 20 10 227,0
587 11 18 282 50 31 32 408 1424 649 49 10 57 1 21 44 10 14 127 2 607 5 619 6 285,0
7217 14 6520 17 156 3521 965 11 60 21 2 77 505 5 2 8001 71 2195 58 9 282 2 960 16 1333,1
10 623 495 147 11 18 17 2 89 60 47 151 589 3 1868 9 204 3141 176 1198 61 3445 522 37 60,1
11 18 7 345 4 352 169 18 4 208 26 8 97 169 18 1478 1795 84 391 7386 6115 1071 4278 3 51,1
49 276 39 4 1 1 2581 488 46 6 27 177 4 1315 20 43 107 183 3 8 6181 13 2 66 3131,1
2312 1 7 126 55 403 11 795 276 39 9 14 223 6 1 21 2 1311 1945 8374 960 5 35 648 70,0
38 387 16 1682 742 4678 23 41 75 4 1478 5 102 1 396 37 2 1150 11 64 2360 2 518 5 2,1
1 7 4 50 463 5 4 661 209 306 767 53 53 342 15 237 15 191 94 139 3 261 16 2 1,0
117 9 117 9 117 9 11 7 156 390 940 236 37 2 5075 699 3387 37 2 435 6 2 130 11 7,1
452 73 30 158 140 26 76 4 3872 216 4 167 5 191 94 536 1090 1 10 103 4 2564 1 57 1,0
11 14 592 15 170 5 2 837 1 1925 1383 153 17 1013 113 309 6 2 1799 12 27 4 167 181 6,0
73 1338 496 8 1332 789 11 18 43 3826 258 6 1021 16 2 343 5 1 439 33 156 4086 6922 589 14,1
44 23 199 268 100 4996 14 3584 850 2147 23 65 1966 13 781 38 2 865 5 87 1555 96 7 605 4,0
31 2 225 47 5 2 5719 12 1 6956 46 5 2 171 24 1112 84 11 2542 187 1958 4 518 6489 1,0
52 10 89 549 43 2 407 10 199 5 2 4764 41 39 38 104 77 1846 19 52 10 212 2 180 10,1
10 152 39 11 18 17 38 104 1013 10 175 54 131 91 1 199 9 14 822 92 41 79 5 2 213,0
39 206 297 324 10 891 2029 5 11 2364 21 813 1158 773 9 703 3471 15 29 5 55 482 3322 702 5,0
6 371 46 16 2 230 7 1 3 4056 2 102 24 2013 3 4571 2 115 45 1 1 3 3181 1 1,0
11 18 7 4 993 10 384 4 3077 3077 158 993 135 79 2 62 1678 150 43 9 14 2 50 448 10,0
9426 7240 298 34 542 36 2050 42 6129 21 613 52 59 5509 2 321 5 4 328 5 5539 59 480 3427 1,1
86 123 4 1 8 4 1 93 117 8 2 1 4959 7756 1 1 10 26 2 4906 2799 127 104 77 5,0
1372 1 1 7 4 299 20 16 4 1230 180 575 2 375 5918 2399 36 15 205 7 512 8 2 18 2,1
1 13 13 2 1 1 640 591 99 26 76 1 1 8 3313 19 56 9 3349 6 1 6247 15 3453 1,0
4 2413 1229 1 33 3861 1 3 517 3290 128 108 1 5 2 673 460 26 1810 47 2772 3772 6 2253 4,1
553 11 20 14 41 38 348 957 37 2 214 61 10 64 424 10 384 49 14 2 220 8 155 255 11,0
73 2 66 7 4 112 264 6 867 2 89 60 19 174 62 79 5 32 2 3332 1 169 1 1 1067,1
11 7 2 113 18 195 211 566 8 4 201 132 22 62 7 11 2 113 18 5 30 1 1 98 1174,1
11 7 29 5 55 2609 323 16 2 1 8697 3 577 1 5593 3 2 1 1 1 13 9 7 34 609,1
108 94 145 6 145 61 3123 16 1352 1 1 1 3 1 257 1 1 14 4 117 66 5 4 221 36,1
48 24 104 1013 6 105 11 18 6 65 2 613 12 1 5318 951 16 2755 6 2 1 150 2 559 4416,1
2 804 37 6562 7 3026 12 2 85 1182 5395 2454 99 1609 4 2370 18 44 28 455 6 33 1812 6 25,1
10 64 561 959 6 312 1 100 312 1 475 2056 163 1 5 1975 10 69 326 12 1 14 1279 1059 25,0
1 2478 7 1 84 30 38 342 8 38 104 789 10 88 116 6 873 38 617 1 1 603 1652 691 45,0
1 752 461 37 173 1532 1 7 15 1397 15 35 211 248 48 24 382 5 1680 637 632 6 2 3746 5,1
17 70 11 18 41 451 6 749 21 30 401 2 274 422 17 70 14 2 1012 5 4183 15 4 1474 484,0
11 20 486 70 233 2 87 2333 828 5 97 195 120 106 9 14 22 4 9664 349 3 30 865 1 2298,1
10 105 11 18 31 2 371 5 165 1429 3 9 109 1 6 9237 70 138 2 628 24 3526 8 776 165,1
30 264 6 787 12 241 99 159 11 335 63 482 44 35 26 106 87 5 63 2573 19 10 118 12 476,0
44 23 184 2841 218 888 4177 3 4 1 633 5 9240 91 11 7 2 119 17 3249 13 2 1104 5 443,1
54 153 3838 1 1 303 37 11 1101 637 6 7349 8 5280 6 6622 122 3 417 11 7 1 19 3032 577,1
2 5423 7 34 4205 73 223 3 53 1097 335 165 1468 5 2 404 1 8 1 4 1022 886 3428 6 2,1
11 7 4 968 20 8 2 213 288 5 2 660 9 709 4 6665 12 138 8 1 74 421 15 4 2536,1
48 7 157 8 11 12 2 503 99 220 6 3 648 50 2 111 14 737 3 1 2 683 3 656 161,0
19 406 4 574 1 17 29 5 2 246 5 32 1456 13 10 188 11 269 684 16 2887 4914 15 1 21,0
2953 20 176 1840 16 2 6253 3 1 5 190 311 1962 49 160 11 20 38 50 7 2 1315 5 2 376,1
10 41 212 11 31 2 1 1925 20 1383 2 4380 8 2 1383 3357 2561 178 50 38 74 801 6 806 11,0
4 1020 230 37 2 538 9073 1 3 1297 353 37 2 108 896 823 8776 9787 3 1071 4278 40 140 9 27,1
132 30 1279 1 29 5 2 89 1865 1803 94 6 285 138 8 2 1195 30 144 1595 265 8 7759 6025 1,1
22 4 84 20 820 10 14 92 6 155 3830 17 2 1 6 1206 2 445 247 8 2 18 54 153 10,1
11 18 69 47 1 1 19 30 34 172 66 12 313 99 109 557 2915 1 99 109 1030 185 12 72 12,0
2 62 1678 490 5 11 18 7 12 9 14 84 194 6 27 1671 297 8 11 18 276 39 4 1666 1378,0
154 147 11 20 10 69 53 469 1364 3 405 6 41 65 2 1706 814 10 54 1 164 17 12 283 115,0
8 604 6 1002 2 1 696 17 291 600 74 67 1781 22 38 72 6 4 5550 6037 142 701 4618 3 151,0
7980 32 10 222 4 5274 1 229 2 607 5 43 10 413 10 222 177 2256 33 5274 19 2074 22 15 72,1
2 18 204 4 570 5 79 9 1 6 27 38 53 273 9 876 4 180 111 132 23 68 815 63 2284,0
10 1394 55 2332 125 17 34 537 10 69 56 306 36 2203 1 14 135 712 10 549 5 2203 1 154 235,1
53 1230 117 66 200 5795 1 3 4066 1 2 213 66 7 53 1099 3 158 34 8679 4 1 1278 4 1015,1
41 1 4 444 852 8 20 394 43 11 499 137 6 763 52 255 4 20 102 1 4504 8938 4384 8078 21,0
141 725 16 2 1102 5 1600 782 21 11 20 44 23 88 39 11 18 17 49 9 7 4 682 2358 2716,1
787 3286 145 2 2217 5 4 5933 3567 3 1392 2054 1 48 174 49 522 16 11 704 13 2 583 1164 2278,0
74 1477 739 94 17 162 151 3808 2449 3 280 11 29 89 32 10 68 131 7 12 48 14 56 277 6,0
2 2110 727 7 584 2 180 45 341 9 63 113 314 2 1 7 310 19 2 906 7 623 1 3 165,0
1 1 1705 2 6010 438 5 165 630 8 379 2817 3 174 22 6 719 2 487 5010 3 2 1 4557 6,1
89 4 660 5 8760 2 269 949 3888 11 20 15 4 216 10 88 103 12 14 2 3420 5 241 3225 16,1
11 335 14 2 89 335 598 33 6338 821 2261 3 14 29 5 428 223 33 2 1176 771 1 3254 2634 436,1
48 67 217 300 2 18 10 645 10 69 76 1517 6 321 2 62 283 10 8571 2 6565 5 2 18 14,0
9 7 4 1526 50 1 47 1687 1 50 180 3 4 85 230 62 4 351 5 359 1 2 1 4506 129,1
44 11 7 22 55 482 18 5 32 60 9 400 7 8 2 399 739 10 117 11 263 43 11 7 1,1
4 167 5 83 24 597 12 1880 3241 127 973 19 10 384 1090 504 17 4 18 228 39 11 4 8657 1191,1
4284 94 12 24 447 21 738 689 1076 1 40 2 2377 45 205 76 4 2926 17 688 3 5529 23 26 6,0
1203 257 629 12 649 1900 8 2 89 108 224 5 2 668 13 2037 1828 7 155 177 50 8 11 15 2,0
2 89 660 61 265 80 55 339 100 147 11 18 7 907 907 7 32 189 8 148 285 1 7 940 15,1
654 4 2340 415 4195 7 2 3352 17 8532 1 1564 4 3887 9802 80 4 3073 3 1 846 1 81 11 514,0
87 5 171 31 225 7637 108 2104 2 144 190 116 74 24 31 2 6014 5 2236 3 2 190 747 2 6920,1
452 3268 50 180 19 6 924 3 1609 7 34 547 3 6 924 2386 3 1609 2386 7 4 226 5 4 2749,0
100 32 23 82 22 139 6 34 5395 2454 18 6 65 4 320 569 112 115 3 4 1 5 2 1366 5,1
11 20 1 2 2038 96 1168 3519 3 8748 5 2 1703 3 30 2328 21 95 7 594 8 2 396 1697 1192,1
48 7 22 4 694 2275 110 8 11 426 18 7 9 2 2854 247 33 4953 5162 12 67 413 6 27 3286,0
2 583 314 5 2 3031 5 117 899 683 58 11 1597 3 6523 20 4 1 1291 2429 4 1 46 5 1136,1
11 7 2 2184 2859 8 2 201 215 5 96 16 2 680 1514 1 2 680 1412 6 578 1292 2 215 14,1
169 1321 5 2 521 510 33 1532 1 412 304 3368 3667 8887 698 6473 3 5390 4872 30 2 66 5 4 3206,1
1 10 14 183 3 359 3 41 4284 4 1274 17 143 3760 1 1727 582 8 4 1 8 1 1 505 16,1
787 322 1 341 962 7306 6 1208 2 854 8 97 1500 859 3 771 86 3 135 186 2544 82 49 35 82,1
3823 290 2 60 6 2234 25 102 3 74 206 472 43 95 187 48 24 47 144 671 16 2 66 138 74,0
10 2289 80 4 272 1141 8 1 1 10 222 22 164 6 131 2 403 79 10 222 4 3874 1 10 26,0
2 279 5 11 18 92 390 56 288 49 4 429 5 899 50 600 44 23 68 1208 9 6 1 82 10,0
10 645 10 99 370 23 12 11 20 7 15 1138 15 2 5931 9 1 19 10 175 156 4892 99 26 211,0
48 24 47 64 1251 1006 8 11 1098 18 12 44 2266 665 99 26 1 9 37 1 1 80 137 307 478,0
385 74 68 1 4 871 116 24 23 146 141 1189 8 55 1125 10 762 12 135 57 23 762 12 44 23,1
11 196 22 27 2 87 1 40 1078 418 1932 92 19 8 55 677 9 1188 15 29 5 340 2176 3 2,1
10 222 4 2143 1583 229 1614 10 222 81 4 7894 5819 5 5451 7 1 142 3 142 56 511 86 264 1,0
11 18 14 38 84 10 395 810 142 9 197 398 137 324 48 14 56 115 3 56 220 10 14 1560 1089,0
11 7 34 310 18 10 26 76 147 9 229 10 14 8716 172 16 55 193 844 9 7 2 545 5 18,1
9 57 27 38 750 6 6916 34 1142 1 18 154 54 312 9 15 10 114 19 11 7 73 267 4 161,1
4105 1 298 8275 1 4 574 4114 36 7 164 142 4 84 4377 59 474 42 2179 19 9 265 31 4 2077,1
10 41 280 975 37 6629 6240 3 9 14 53 50 195 106 4 167 5 1600 759 43 9 3 10 88 103,1
141 4 85 7780 5 8530 8086 19 2 275 493 5 11 18 41 114 22 163 17 70 2 66 3189 189 2908,0
35 24 729 171 7 327 1158 1225 31 113 1453 111 1 185 11 20 2 115 1475 24 1790 2062 12 820 354,0
89 5 32 11 7 34 547 20 3 4 50 29 31 12 10 424 2 3217 3 98 9 14 314 53 619,1
8 2 360 5 953 392 171 4 85 445 5 1214 3 3218 3419 2927 7 8349 33 304 7704 8 11 4426 20,1
852 2 134 652 12 10 815 4 1 1442 5 1592 73 44 23 152 8119 17 2 626 1668 446 355 2509 121,1
165 329 10 105 2907 5 96 575 104 469 386 2319 1 1 12 1187 8 63 203 339 57 120 184 6 65,0
1267 3864 1 8 2618 1569 3581 36 522 6 27 1 8 2 1569 290 2470 18 48 24 62 4 168 1 37,0
1707 3958 13 1858 651 10 26 106 47 84 94 8 55 60 3 11 29 160 70 41 15 1486 11 7 34,0
3268 553 116 82 10 873 11 7 1511 629 2 113 18 195 120 106 2 379 2423 24 85 19 8 55 677,1
10 212 11 18 16 55 5715 3 74 32 424 9 9 7 38 1097 3 4313 4 144 1 10 14 126 520,1
9 7 205 85 6 65 4 18 12 4633 171 43 479 8 2614 15 35 24 400 101 168 187 2 18 3952,1
2826 71 1225 1 70 38 72 10 5510 58 21 878 41 6 924 11 710 2826 71 1225 7 4 1157 1258 1315,0
109 65 11 668 13 9 489 6 27 4 2392 21 1 96 5 2 169 3 169 19 32 9 1 31 7,0
147 11 14 39 366 4 1010 1 5967 8 121 401 127 3 127 176 54 52 23 199 12 1 1335 175 27,0
38 3802 7441 278 3233 12 28 9112 25 1 1 989 8268 6 27 25 89 809 20 241 852 120 106 4 112,1
319 268 1236 316 14 155 50 700 1589 291 183 1 21 2 502 37 63 202 459 730 58 21 137 5 4,1
257 4900 6317 6 2 169 2105 2 1104 5 1 7 155 780 15 172 15 460 397 4784 2183 2261 2368 5323 2,0
11 7 4 372 18 88 429 121 284 21 9 88 54 105 9 17 962 174 32 10 26 6 131 0 0,0
4 2631 950 970 1 15 4 540 5 607 66 7 49 11 18 7 2 653 150 7 12 9 496 2447 21,1
2 9713 170 5 11 7 2 192 12 128 24 224 535 109 75 145 10 670 11 14 372 37 2 1 16,0
10 390 707 11 6518 49 239 5 83 810 3 105 11 1196 587 55 1351 3 6903 117 9 5126 19 10 93,0
10 14 1997 194 6 1206 962 4285 6 2 5000 4212 5 8765 369 70 41 370 23 37 41 2 5952 10 14,1
11 18 14 373 6438 2245 1 132 4 1024 5915 3381 3 1793 155 4 112 124 71 4535 14 8 1239 5 2,0
49 4 429 5 4 20 278 176 2 20 1378 123 22 1650 6 93 4 20 12 99 26 76 41 43 2,0
10 3294 11 18 52 10 14 4 1 8 1130 195 748 6 105 9 291 217 2 337 108 79 325 455 6,0
10 390 424 11 18 30 55 611 29 482 257 48 67 4 168 1515 49 18 149 26 1515 11 18 14 53,1
11 20 290 277 8 2 169 1822 6 11 2 357 471 1273 26 1 6 1767 2 582 187 4 1123 45 1464,1
1038 12 10 434 39 3283 58 4 162 4725 6606 20 6 65 47 19 5032 3 6513 590 6 590 1026 10 7539,0
10 103 10 140 371 11 8 597 12 780 97 416 5 163 68 27 420 8 524 2 289 2129 7 695 9,0
30 22 2 180 4 1 516 5 148 23 99 22 159 30 22 2 956 2 173 7 8 117 16 162 808,0
10 405 8 6 11 18 520 9 14 164 6 27 2 362 9876 19 309 528 369 185 2 476 14 849 3,0
1189 8 4 193 3535 3078 16 4 620 272 8 25 8648 2 29 3 62 5084 3644 276 80 2 379 3 8,0
10 163 31 4 2577 1141 3 165 1355 74 26 94 12 211 8 16 41 4 168 4351 128 24 2 239 5,0
135 79 17 29 283 48 45 109 76 4 51 4966 129 8 97 20 71 2537 1 1135 9219 9219 1 31 2,0
10 41 184 6 93 29 150 735 10 117 517 1 19 11 20 64 617 90 185 25 111 7 126 940 235,0
447 21 1262 1 443 1 11 304 9379 8 2 1403 1 7795 45 112 164 17 572 13 153 9 123 22 536,0
10 227 31 4 1872 38 512 7 11 20 1 7 4 786 4 1 3 132 34 310 1673 25 5121 1485 8,1
251 326 2 782 17 11 20 10 7393 624 147 9 16 4 85 744 5 762 8 55 339 12 9 57 155,1
10 280 186 4252 2095 3 4252 1 21 269 154 312 11 8 2 773 446 76 1027 17 11 229 154 35 624,1
